stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3445,3445,NBD Waverly past Hartford Rd,S WAVERLY RD & PHOENIX DR,42.680408,-84.602984,,,,,,0
3446,3446,NBD Waverly before Jolly,S WAVERLY RD,42.682752,-84.602996,,,,,,0
3447,3447,EBD Jolly past Wexford Rd,W JOLLY RD & CONNERS AVE,42.683074,-84.597153,,,,,,0
3448,3448,EBD Jolly before Wise Rd,W JOLLY RD & WAINWRIGHT AVE,42.683056,-84.593311,,,,,,0
3449,3449,EBD Jolly past Ingham St,W JOLLY RD & INGHAM ST,42.683029,-84.588057,,,,,,0
3450,3450,EBD Jolly past Sidney St,W JOLLY RD & RICHMOND ST,42.68302,-84.585197,,,,,,0
3451,3451,EBD Jolly past Pleasant Grove Rd,W JOLLY RD & PLEASANT GROVE RD,42.683011,-84.58203,,,,,,0
3452,3452,EBD Jolly past Hughes Rd,W JOLLY RD & CHRISTIANSEN RD,42.683019,-84.578642,,,,,,0
3453,3453,EBD Jolly at Tressa Dr,W JOLLY RD & TRESSA DR,42.683018,-84.57275,,,,,,0
3455,3455,NBD MLK past Vincent Ct,S MARTIN LUTHER KING JR BLVD & VINCENT CT,42.687518,-84.567556,,,,,,0
3456,3456,NBD MLK past Pierce Rd,S MARTIN LUTHER KING JR BLVD & PIERCE RD,42.690292,-84.567493,,,,,,0
3457,3457,NBD MLK past Le Grand Dr,S MARTIN LUTHER KING JR BLVD & LEGRAND DR,42.694363,-84.567442,,,,,,0
3458,3458,NBD MLK before Holmes Rd,S MARTIN LUTHER KING JR BLVD & WARWICK DR,42.696484,-84.567331,,,,,,0
3459,3459,NBD MLK past Holmes Rd,S MARTIN LUTHER KING JR BLVD & SOUTHLAND ST,42.698237,-84.567257,,,,,,0
3460,3460,NBD MLK past Southland Ave,S MARTIN LUTHER KING JR BLVD & LOA ST,42.700626,-84.56728,,,,,,0
3461,3461,NBD MLK past Dunlap St,S Martin Luther King Jr Blvd & Dunlap St,42.70288,-84.56729,,,,,,0
3462,3462,NBD MLK past Rundle Ave,S Martin Luther King Jr Blvd & Rundle,42.70639,-84.5674,,,,,,0
3465,3465,NBD MLK past Mt Hope Ave,S Martin Luther King Jr Blvd & Mt Hope,42.71235,-84.5674,,,,,,0
3467,3467,NBD MLK before Moores River Dr,S MARTIN LUTHER KING JR BLVD & MOORES RIVER DR,42.718782,-84.567236,,,,,,0
3468,3468,NBD MLK past Olds Ave,S MARTIN LUTHER KING JR BLVD & WILLIAM ST,42.723998,-84.567197,,,,,,0
3469,3469,NBD MLK before W Hillsdale St,S Martin Luther King Jr Blvd & Hillsdale,42.72767,-84.56724,,,,,,0
3470,3470,NBD MLK past W Kalamazoo St,S Martin Luther King Jr Blvd & Kalamazoo,42.73038,-84.56679,,,,,,0
3472,3472,SBD MLK past Kalamazoo St,S MARTIN LUTHER KING JR BLVD & KINGSLEY CT,42.729036,-84.567858,,,,,,0
3474,3474,SBD MLK before William St,S MARTIN LUTHER KING JR BLVD & W MAIN ST,42.724733,-84.569837,,,,,,0
3476,3476,SBD MLK past Pulaski St,S MARTIN LUTHER KING JR BLVD & BRAMAN ST,42.717798,-84.567838,,,,,,0
3479,3479,S MLK past Mt Hope Ave,S MARTIN LUTHER KING JR BLVD & W MOUNT HOPE AVE,42.711686,-84.56789,,,,,,0
3481,3481,SBD MLK past Gordon Ave,S MARTIN LUTHER KING JR BLVD & GORDON AVE,42.708501,-84.567891,,,,,,0
3483,3483,SBD MLK past Rundle Ave,S MARTIN LUTHER KING JR BLVD & VICTOR AVE,42.705628,-84.567708,,,,,,0
3484,3484,SBD MLK before Dunlap St,S Martin Luther King Jr Blvd & Dunlap St,42.70269,-84.56746,,,,,,0
3485,3485,SBD MLK at Southland Ave,S MARTIN LUTHER KING JR BLVD & W HOLMES RD,42.699946,-84.567416,,,,,,0
3486,3486,SBD MLK past Holmes Rd,S MARTIN LUTHER KING JR BLVD & WARWICK DR,42.697074,-84.567441,,,,,,0
3487,3487,SBD MLK past Warwick Dr,S MARTIN LUTHER KING JR BLVD & WARWICK DR,42.694676,-84.56759,,,,,,0
3489,3489,SBD MLK past Mary Ave,S MARTIN LUTHER KING JR BLVD & PIERCE RD,42.690668,-84.56764,,,,,,0
3490,3490,SBD MLK past Reo Rd,S MARTIN LUTHER KING JR BLVD & VINCENT CT,42.687196,-84.567716,,,,,,0
3491,3491,SBD MLK past Briarfield Dr,S MARTIN LUTHER KING JR BLVD & N BRIARFIELD DR,42.684556,-84.56779,,,,,,0
3492,3492,WBD Jolly past MLK Blvd,W JOLLY RD & S MARTIN LUTHER KING JR BLVD,42.683134,-84.569338,,,,,,0
3493,3493,WBD Jolly past Tressa Dr,W JOLLY RD & TRESSA DR,42.683135,-84.573069,,,,,,0
3494,3494,WBD Jolly before Hughes Rd,W JOLLY RD & CHRISTIANSEN RD,42.683127,-84.578446,,,,,,0
3495,3495,WBD Jolly before Richmond St,W JOLLY RD & PLEASANT GROVE RD,42.683127,-84.583405,,,,,,0
3496,3496,WBD Jolly past Sidney St,W JOLLY RD & SIDNEY ST,42.683136,-84.586584,,,,,,0
3497,3497,WBD Jolly past Ingham St,W JOLLY RD & INGHAM ST,42.683145,-84.588831,,,,,,0
3498,3498,WBD Jolly past Wainwright Ave,W JOLLY RD & WAINWRIGHT AVE,42.683164,-84.593041,,,,,,0
3499,3499,WBD Jolly past Conners Ave,W JOLLY RD & CONNERS AVE,42.683181,-84.598166,,,,,,0
3501,3501,SBD Waverly past Jolly Rd,S WAVERLY RD & HARTFORD RD,42.682627,-84.603144,,,,,,0
3502,3502,SBD Waverly past Hartford Rd,S WAVERLY RD & PHOENIX DR,42.680291,-84.603131,,,,,,0
3520,3520,NBD Pennsylvania past  Miller,S PENNSYLVANIA AVE & ANDREW JACKSON DR,42.670038,-84.538057,,,,,,0
3521,3521,NBD Pennsylvania past And. Jack.,S PENNSYLVANIA AVE & ANDREW JACKSON DR,42.67133,-84.53808,,,,,,0
3522,3522,NBD Pennsylvania past Keystone Av,S PENNSYLVANIA AVE & DENNIS ST,42.67558,-84.53807,,,,,,0
3523,3523,NBD  Pennsylvania past Dennis St,S PENNSYLVANIA AVE & SHIRLEY ST,42.67946,-84.53809,,,,,,0
3524,3524,NBD Pennsylvania past Willema St,S PENNSYLVANIA AVE & SIMS CT,42.68129,-84.5381,,,,,,0
3525,3525,NBD Pennsylvania past Jolly Rd,S PENNSYLVANIA AVE & E JOLLY RD,42.68328,-84.53808,,,,,,0
3526,3526,NBD Pennsylvania past Kendon Dr,S PENNSYLVANIA AVE & KENDON DR,42.68659,-84.53804,,,,,,0
3527,3527,NBD Pennsylvania past Samantha St,S PENNSYLVANIA AVE & E CAVANAUGH RD,42.68846,-84.538,,,,,,0
3528,3528,NBD Pennsylvania past Cavanaugh,S PENNSYLVANIA AVE & E CAVANAUGH RD,42.69039,-84.53798,,,,,,0
3533,3533,NBD Pennsylvania before Alden Sq,S PENNSYLVANIA AVE & S DEXTER DR,42.6988,-84.538047,,,,,,0
3534,3534,NBD Penn past Health Care Dr.,S PENNSYLVANIA AVE & HEALTH CARE DR,42.70486,-84.53805,,,,,,0
3535,3535,NBD Pennsylvania  past Pacific Av,S PENNSYLVANIA AVE & PACIFIC AVE,42.7086,-84.53804,,,,,,0
3536,3536,NBD Pennsylvania past Kenwood Av,S PENNSYLVANIA AVE & KENWOOD AVE,42.71036,-84.53803,,,,,,0
3538,3538,NBD Pennsylvania past Parkdale Ave,S PENNSYLVANIA AVE & BAKER ST,42.71526,-84.53801,,,,,,0
3539,3539,NBD Pennsylvania before Lindbergh,S PENNSYLVANIA AVE & LINDBERGH DR,42.71747,-84.538,,,,,,0
3540,3540,NBD Pennsylvania before Haco Dr,S PENNSYLVANIA AVE & CANADIAN NATIONAL RAILWAY,42.721099,-84.537942,,,,,,0
3541,3541,NBD Pennsylvania past Hazel St,S PENNSYLVANIA AVE & CLIMAX ST,42.72378,-84.53803,,,,,,0
3542,3542,NBD Pennsylvania past Heald Pl,S PENNSYLVANIA AVE & HEALD PL,42.72746,-84.53793,,,,,,0
3543,3543,NBD Pennsylvania past Kalamazoo,S PENNSYLVANIA AVE & E KALAMAZOO ST,42.73038,-84.53789,,,,,,0
3544,3544,NBD Pennsylvania past Eureka St,S PENNSYLVANIA AVE & E MICHIGAN AVE,42.73265,-84.53785,,,,,,0
3548,3548,NBD Pennsylvania past Saginaw St,N PENNSYLVANIA AVE & E SAGINAW ST,42.74125,-84.537704,,,,,,0
3549,3549,NBD Pennsylvania past Oakland Ave,N PENNSYLVANIA AVE & CADY CT,42.743925,-84.537727,,,,,,0
3550,3550,NBD Pennsylvania past Porter St,N PENNSYLVANIA AVE & PERSONS CT,42.745778,-84.537713,,,,,,0
3551,3551,EBD Pennsylvania before Grand River,,42.747147,-84.537687,,,,,,0
3552,3552,NBD Vermont past Grand River Av,VERMONT AVE & E GRAND RIVER AVE,42.74761,-84.534517,,,,,,0
3553,3553,NBD Vermont before Oak St,VERMONT AVE & E GRAND RIVER AVE,42.75008,-84.534527,,,,,,0
3561,3561,NBD N East past Orchard Glen,N EAST ST & E FREDERICK AVE,42.767086,-84.542672,,,,,,0
3562,3562,WBD Sheridan past Cedar St,E SHERIDAN RD & CEDAR ST,42.769728,-84.547623,,,,,,0
3564,3564,WBD Sheridan past Creston Ave,E SHERIDAN RD & CRESTON AVE,42.769748,-84.55249,,,,,,0
3565,3565,SBD Turner past Sheridan Rd,TURNER ST & E SHERIDAN RD,42.769364,-84.555834,,,,,,0
3566,3566,SBD Turner past Frederick St,TURNER ST & W FREDERICK AVE,42.76769,-84.555835,,,,,,0
3567,3567,SBD Turner before Paulson St,TURNER ST & CARRIER ST,42.764916,-84.555836,,,,,,0
3568,3568,SBD Turner before Filley,TURNER ST & W JACKSON ST,42.76216,-84.555531,,,,,,0
3569,3569,SBD Turner past Randolph St,TURNER ST & W RANDOLPH ST,42.759896,-84.554365,,,,,,0
3573,3573,EBD Gier past East St,E GIER ST & 7TH AVE,42.758782,-84.542408,,,,,,0
3575,3575,EBS Gier past Eighth Ave,E GIER ST & 8TH AVE,42.75878,-84.538144,,,,,,0
3577,3577,SBD Vermont past North St,VERMONT AVE & OAK ST,42.751306,-84.534673,,,,,,0
3578,3578,SBD Vermont Ave before Taft St,VERMONT AVE & TAFT ST,42.748801,-84.534688,,,,,,0
3579,3579,WBD Grand River past Massachusetts,E GRAND RIVER AVE & TAFT ST,42.747468,-84.536409,,,,,,0
3580,3580,SBD Pennsylvania past Grand River,N PENNSYLVANIA AVE & EASTWOOD TOWNE CENTER,42.746816,-84.537847,,,,,,0
3583,3583,WBD Oakland past Ballard St,E OAKLAND AVE & PRUDDEN ST,42.74372,-84.540098,,,,,,0
3584,3584,SBD Cedar past Oakland Ave,N CEDAR ST & MONROE ST,42.743329,-84.546561,,,,,,0
3585,3585,SBD Cedar before E Saginaw St,N CEDAR ST & MONROE ST,42.74179,-84.546574,,,,,,0
3586,3586,WBD Shiawassee past MLK Blvd,W SHIAWASSEE ST & N MARTIN LUTHER KING JR BLVD,42.73743,-84.567547,,,,,,0
3587,3587,WBD Shiawassee past Carey St,W SHIAWASSEE ST & HOWE ST,42.737439,-84.570238,,,,,,0
3588,3588,WBD Shiawassee past Westmoreland,W SHIAWASSEE ST & WESTMORELAND AVE,42.737422,-84.571884,,,,,,0
3590,3590,SBD Jenison past Ottawa St,N JENISON AVE & W OTTAWA ST,42.734558,-84.572819,,,,,,0
3591,3591,WBD Michigan past Jenison Ave,W MICHIGAN AVE & S JENISON AVE,42.733843,-84.573654,,,,,,0
3592,3592,SBD McPherson past Michigan,MCPHERSON AVE & S JENISON AVE,42.732322,-84.575055,,,,,,0
3593,3593,SBD McPherson past Kalamazoo St,MCPHERSON AVE & W KALAMAZOO ST,42.730407,-84.575842,,,,,,0
3594,3594,SBD McPherson past Lenawee St,MCPHERSON AVE & W KALAMAZOO ST,42.728761,-84.577193,,,,,,0
3596,3596,SBD Everett past Malcolm X,EVERETT DR & WILLIAM ST,42.725289,-84.577244,,,,,,0
3604,3604,WBD Victor past Pleasant Grove Rd,VICTOR AVE & HAMPDEN DR,42.7053,-84.583106,,,,,,0
3605,3605,WBD Victor  before Viking St,VICTOR AVE & HAMPDEN DR,42.705309,-84.58625,,,,,,0
3606,3606,WBD Victor before Deerfield Ave,VICTOR AVE & BEDFORD ST,42.705318,-84.591395,,,,,,0
3607,3607,SBD Deerfield past Brisbane Dr,S DEERFIELD AVE & FAUNA AVE,42.703761,-84.591984,,,,,,0
3608,3608,SBD Deerfield past Dunlap St,S DEERFIELD AVE & HERRICK DR,42.701623,-84.592009,,,,,,0
3609,3609,SBD Deerfield before Holmes Rd,,42.697999,-84.591972,,,,,,0
3613,3613,NBD Waverly at Hunters Ridge Dr,,42.69935,-84.60301,,,,,,0
3614,3614,NBD Waverly before Sandhurst Dr,S WAVERLY RD & SANDHURST DR,42.702813,-84.603035,,,,,,0
3615,3615,NBD Waverly past Glasgow Dr,S WAVERLY RD & GLASGOW DR,42.70649,-84.602986,,,,,,0
3616,3616,EBD Moores River past Waverly Rd,MOORES RIVER DR & HERRICK DR,42.708951,-84.601685,,,,,,0
3617,3617,EBD Mt Hope after Medbury Ave,W MOUNT HOPE AVE & MEDBURN AVE,42.712065,-84.595975,,,,,,0
3618,3618,EBD W Mt Hope past Bedford Dr,W MOUNT HOPE AVE & LEWTON PL,42.712056,-84.590375,,,,,,0
3619,3619,EBD Mt Hope past Edwin Pl,W MOUNT HOPE AVE & EDWIN PL,42.712056,-84.586875,,,,,,0
3621,3621,SBD Pleasant Grove past Cooper,PLEASANT GROVE RD & COOPER AVE,42.709469,-84.582295,,,,,,0
3622,3622,SBD Pleasant Grove past Colonial,PLEASANT GROVE RD & COLONIAL PLZ,42.707483,-84.582295,,,,,,0
3636,3636,NBD Everett before Malcolm X,EVERETT DR & WILLIAM ST,42.725459,-84.577096,,,,,,0
3638,3638,NBD McPherson past Lenawee St,MCPHERSON AVE & W LENAWEE ST,42.729181,-84.576653,,,,,,0
3639,3639,NBD McPherson past Kalamazoo St,MCPHERSON AVE & W KALAMAZOO ST,42.730863,-84.575387,,,,,,0
3641,3641,EBD Michigan past McPherson Ave,W MICHIGAN AVE & MCPHERSON AVE,42.733744,-84.574096,,,,,,0
3642,3642,NBD Jenison past Ottawa St,N JENISON AVE & W IONIA ST,42.735059,-84.572659,,,,,,0
3643,3643,WBD Oakland past Washington Av,W OAKLAND AVE & N CAPITOL AVE,42.743564,-84.552482,,,,,,0
3644,3644,WBD Oakland past Walnut St,W OAKLAND AVE & N WALNUT ST,42.743592,-84.557212,,,,,,0
3645,3645,WBD Oakland past Pine St,W OAKLAND AVE & N WALNUT ST,42.743602,-84.560235,,,,,,0
3646,3646,WBD Oakland past Wisconsin Ave,W OAKLAND AVE & EDGEWOOD CT,42.742977,-84.56327,,,,,,0
3647,3647,WBD Oakland past MLK Blvd,W OAKLAND AVE & N MARTIN LUTHER KING JR BLVD,42.742996,-84.567668,,,,,,0
3648,3648,WBD Oakland past Holten St,W OAKLAND AVE & CLAYTON ST,42.743023,-84.570027,,,,,,0
3649,3649,WBD Oakland past Jenison Ave,W OAKLAND AVE & N JENISON AVE,42.743033,-84.573246,,,,,,0
3651,3651,SBD Verlinden past Genesee Dr,N VERLINDEN AVE & N GENESEE ST,42.740223,-84.577227,,,,,,0
3653,3653,SBD Verlinden past Shiawassee St,N VERLINDEN AVE & W SHIAWASSEE ST,42.73733,-84.577234,,,,,,0
3655,3655,SBD Verlinden before Michigan Ave,N VERLINDEN AVE & INVERNESS AVE,42.734488,-84.577204,,,,,,0
3656,3656,WBD Michigan before Clare St,W MICHIGAN AVE & N VERLINDEN AVE,42.733915,-84.58159,,,,,,0
3657,3657,WBD Michigan past Haze St,W MICHIGAN AVE & HAZE ST,42.733916,-84.584452,,,,,,0
3658,3658,WBD Michigan past Alger St,W MICHIGAN AVE & S ROSEMARY ST,42.733916,-84.586995,,,,,,0
3660,3660,WBD Michigan past Brynford Ave,W MICHIGAN AVE & N DEERFIELD AVE,42.733916,-84.59138,,,,,,0
3661,3661,WBD Michigan past Bon Air Rd,W MICHIGAN AVE & N DEERFIELD AVE,42.733925,-84.594771,,,,,,0
3662,3662,WBD Michigan at Stoner Rd,W MICHIGAN AVE & STONER RD,42.733925,-84.597965,,,,,,0
3663,3663,SBD Waverly past Michigan Ave,S WAVERLY RD & OTIS AVE,42.733227,-84.603001,,,,,,0
3665,3665,SBD Waverly before St Joseph St,S WAVERLY RD & BLANCHE AVE,42.727187,-84.603074,,,,,,0
3666,3666,NBD Waverly past St Joseph St,S WAVERLY RD & BLANCHE AVE,42.727416,-84.60284,,,,,,0
3667,3667,NBD Waverly past Kalamazoo St,S WAVERLY RD & W KALAMAZOO ST,42.730847,-84.602829,,,,,,0
3668,3668,NBD Waverly before W Michigan Ave,S WAVERLY RD & OTIS AVE,42.732565,-84.602817,,,,,,0
3669,3669,EBD Michigan past Waverly Rd,W MICHIGAN AVE & CLEMENT RD,42.733827,-84.60219,,,,,,0
3670,3670,EBD Michigan past Stoner Rd,W MICHIGAN AVE & STONER RD,42.733791,-84.597621,,,,,,0
3671,3671,EBD Michigan past Bon Air Rd,W MICHIGAN AVE & BON AIR RD,42.733764,-84.593972,,,,,,0
3672,3672,EBD Michigan at Brynford Ave,W MICHIGAN AVE & N DEERFIELD AVE,42.733782,-84.591159,,,,,,0
3673,3673,EBD Michigan past Rosemary Ave,W MICHIGAN AVE & ALGER ST,42.733791,-84.587105,,,,,,0
3674,3674,EBD Michigan past Hathaway St,W MICHIGAN AVE & HATHAWAY ST,42.733781,-84.584833,,,,,,0
3675,3675,EBD Michigan past Clare St,W MICHIGAN AVE & N VERLINDEN AVE,42.733781,-84.581332,,,,,,0
3676,3676,NBD Verlinden past Inverness Av,N VERLINDEN AVE & FORBES ST,42.735024,-84.577032,,,,,,0
3677,3677,NBD Verlinden past Shiawassee St,N VERLINDEN AVE & S GENESEE DR,42.737344,-84.577014,,,,,,0
3679,3679,NBD Verlinden past Genesee Dr,N VERLINDEN AVE & N GENESEE ST,42.740384,-84.577055,,,,,,0
3680,3680,EBD Saginaw past Cawood St,W SAGINAW ST & CAWOOD ST,42.740957,-84.575052,,,,,,0
3681,3681,EBD Saginaw before Westmoreland,W SAGINAW ST & WESTMORELAND AVE,42.740947,-84.572214,,,,,,0
3685,3685,EBD Saginaw before Larch Street,E SAGINAW ST & N CEDAR ST,42.740814,-84.545002,,,,,,0
3687,3687,EBD Saginaw before Clark St,E SAGINAW ST & WORTHINGTON DR,42.740853,-84.532213,,,,,,0
3688,3688,EBD Saginaw past Maryland Ave,E SAGINAW ST & MARYLAND AVE,42.740843,-84.529264,,,,,,0
3690,3690,EBD Saginaw before Clemens Ave,E SAGINAW ST & N CLEMENS AVE,42.740876,-84.52365,,,,,,0
3691,3691,EBD Saginaw before Magnolia Ave,E SAGINAW ST & N MAGNOLIA AVE,42.740874,-84.520542,,,,,,0
3702,3702,WBD Hopkins past Chester Rd,HOPKINS AVE & KIMBERLY DR,42.748457,-84.511675,,,,,,0
3703,3703,WBD Hopkins past Downer St,HOPKINS AVE & WEBER DR,42.748477,-84.515434,,,,,,0
3704,3704,NBD Hayford past Hopkins Ave,N HAYFORD AVE & HOPKINS AVE,42.748712,-84.518899,,,,,,0
3705,3705,NBD Hayford past Ridgeline Dr,N HAYFORD AVE & RIDGELINE DR,42.752013,-84.518232,,,,,,0
3707,3707,NBD Hayford past Groesbeck Ave,N HAYFORD AVE & RIDGELINE DR,42.753928,-84.517677,,,,,,0
3708,3708,WBDTulane past Hayford Ave,TULANE DR & N HAYFORD AVE,42.755852,-84.51765,,,,,,0
3709,3709,WBD Tulane before Northampton Way,TULANE DR & NORTHAMPTON WAY,42.756892,-84.521544,,,,,,0
3711,3711,NBD Wood past Northampton Way,WOOD ST & PEPPERTREE LN,42.757278,-84.523006,,,,,,0
3713,3713,NBD Wood before Lake Lansing Rd,WOOD ST & LAKE LANSING RD,42.7599,-84.522991,,,,,,0
3720,3720,EBD Grand River past Delta St,N GRAND RIVER AVE & DELTA ST,42.764349,-84.582284,,,,,,0
3725,3725,SBD Wood past Lake Lansing  Rd,WOOD ST & LAKE LANSING RD,42.760016,-84.523138,,,,,,0
3726,3726,SBD Wood past Barritt St,WOOD ST & PEPPERTREE LN,42.757761,-84.523153,,,,,,0
3727,3727,EBD Tulane past Northampton Way,TULANE DR & NORTHAMPTON WAY,42.756686,-84.521544,,,,,,0
3728,3728,EBD Tulane before Hayford Ave,TULANE DR & NORTHAMPTON WAY,42.755754,-84.519076,,,,,,0
3729,3729,SBD Hayford after Tulane Dr,N HAYFORD AVE & NORTHAMPTON WAY,42.755378,-84.517429,,,,,,0
3730,3730,SBD Hayford past Groesbeck Ave,N HAYFORD AVE & NORTHAMPTON WAY,42.753427,-84.517849,,,,,,0
3731,3731,SBD Hayford past Ridgeline Dr,N HAYFORD AVE & RIDGELINE DR,42.75162,-84.518527,,,,,,0
3732,3732,EBD Hopkins past Hayford,HOPKINS AVE & N HAYFORD AVE,42.74838,-84.518347,,,,,,0
3733,3733,EBD Hopkins past Downer Ave,HOPKINS AVE & BLAKE AVE,42.74836,-84.515078,,,,,,0
3737,3737,WBD Grand River before Merrill St,E GRAND RIVER AVE & WOODRUFF AVE,42.743187,-84.51259,,,,,,0
3738,3738,WBD Grand River past Downer Ave,E GRAND RIVER AVE & N FRANCIS AVE,42.743367,-84.515453,,,,,,0
3739,3739,WBD Grand River past Foster Av,E GRAND RIVER AVE & N FOSTER AVE,42.74336,-84.518364,,,,,,0
3740,3740,WBD Oakland past June St,E OAKLAND AVE & MARYLAND AVE,42.743384,-84.528562,,,,,,0
3741,3741,WBD Oakland past Mahlon St,E OAKLAND AVE & MAHLON ST,42.743573,-84.53108,,,,,,0
3742,3742,WBD Oakland past Cleveland St,E OAKLAND AVE & FARRAND ST,42.743628,-84.533992,,,,,,0
3746,3746,NBD Washington past Oakland Av,N WASHINGTON AVE & W KILBORN ST,42.744172,-84.552064,,,,,,0
3747,3747,NBD Washington past Maple St,N WASHINGTON AVE & E GRAND RIVER AVE,42.746284,-84.552051,,,,,,0
3748,3748,EBD Grand River before Turner,E GRAND RIVER AVE & CENTER ST,42.747375,-84.550489,,,,,,0
3750,3750,NBD Turner before Beaver St,TURNER ST & CLINTON ST,42.750194,-84.549505,,,,,,0
3752,3752,WBD North before Capitol Ave,W NORTH ST & N CAPITOL AVE,42.752253,-84.55357,,,,,,0
3753,3753,WBD Grand River past Seager St,N GRAND RIVER AVE & SEAGAR ST,42.753856,-84.556371,,,,,,0
3754,3754,WBD Grand River before Spikes Ln,N GRAND RIVER AVE & SADIE CT,42.755521,-84.55927,,,,,,0
3755,3755,WBD Grand Riv past Gr. Riv. Access,N GRAND RIVER AVE & GRAND RIVER ACCESS,42.757527,-84.562784,,,,,,0
3756,3756,WBD Grand River before MLK Access,N GRAND RIVER AVE & COOLIDGE ST,42.759022,-84.565351,,,,,,0
3757,3757,WBD Grand River before Hollywood St,N GRAND RIVER AVE & HOLLYWOOD ST,42.760553,-84.568742,,,,,,0
3758,3758,WBD Grand River past Cynwood St,N GRAND RIVER AVE & CYNWOOD ST,42.761332,-84.571261,,,,,,0
3759,3759,WBD Grand River past Tecumseh Av,N GRAND RIVER AVE & TECUMSEH AVE,42.762174,-84.574186,,,,,,0
3760,3760,WBD Grand River past Westwood Av,N GRAND RIVER AVE & TECUMSEH AVE,42.76297,-84.577086,,,,,,0
3767,3767,NBD Waverly past Delta River Dr,N WAVERLY RD & STANDARD DR,42.764484,-84.602697,,,,,,0
3768,3768,NBD Waverly past Wilson Ave,N WAVERLY RD & STANDARD DR,42.765817,-84.602685,,,,,,0
3769,3769,NBD Waverly past Franette Rd,N WAVERLY RD & FRANETTE RD,42.767652,-84.601739,,,,,,0
3770,3770,EBD Grand River past Waverly,N GRAND RIVER AVE & N WAVERLY RD,42.769164,-84.599539,,,,,,0
3771,3771,EBD Grand River before Sheffer Av,N GRAND RIVER AVE & SHEFFER AVE,42.768305,-84.596442,,,,,,0
3772,3772,EBD Grand River past Young Ave,N GRAND RIVER AVE & YOUNG AVE,42.767553,-84.593738,,,,,,0
3777,3777,EBD Grand River past Grandell Av,N GRAND RIVER AVE & BENTON BLVD,42.765495,-84.586302,,,,,,0
3778,3778,EBD Grand River past Benton Blvd,N GRAND RIVER AVE & BENTON BLVD,42.764725,-84.583611,,,,,,0
3779,3779,EBD Grand River past Delta River,N GRAND RIVER AVE & DELTA ST,42.763364,-84.578892,,,,,,0
3780,3780,EBD Grand River past Edgebrook,N GRAND RIVER AVE & EDGEBROOK DR,42.762773,-84.576729,,,,,,0
3781,3781,EBD Grand Riv. past Tecumseh River,N GRAND RIVER AVE & STOCKMAN CT,42.761994,-84.573928,,,,,,0
3782,3782,EBD Grand River before Cynwood St,N GRAND RIVER AVE & MILDRED ST,42.761108,-84.570843,,,,,,0
3783,3783,EBD Grand River past Hollywood,N GRAND RIVER AVE & HOLLYWOOD ST,42.760517,-84.568927,,,,,,0
3785,3785,EBD Grand River past Coolidge St,N GRAND RIVER AVE & COOLIDGE ST,42.758162,-84.564074,,,,,,0
3786,3786,EBD Grand River past Culver St,N GRAND RIVER AVE & RAYMOND DR,42.756694,-84.561469,,,,,,0
3787,3787,EBD Grand River past Sadie Ct,N GRAND RIVER AVE & SADIE CT,42.755405,-84.55927,,,,,,0
3788,3788,EBD Grand River before Seager St,N GRAND RIVER AVE & SEAGAR ST,42.753561,-84.556039,,,,,,0
3789,3789,EBD North before Washington Ave,W NORTH ST & N CAPITOL AVE,42.751985,-84.553313,,,,,,0
3792,3792,WBD Grand River past Washington,W GRAND RIVER AVE & E GRAND RIVER AVE,42.747484,-84.553106,,,,,,0
3794,3794,SBD Holmes past Malcolm X,S HOLMES ST & CLIMAX ST,42.724953,-84.533137,,,,,,0
3795,3795,SBD Holmes past Hazel St,S HOLMES ST & WALSH ST,42.722939,-84.533151,,,,,,0
3796,3796,EBD Perkins past Holmes St,PERKINS ST & BENSCH ST,42.720998,-84.532747,,,,,,0
3798,3798,EBD Perkins past Dakin St,PERKINS ST & DAKIN ST,42.720997,-84.530733,,,,,,0
3799,3799,EBD Perkins past Lathrop St,PERKINS ST & ALLEN ST,42.721031,-84.528522,,,,,,0
3801,3801,NBD Regent past Perkins St,REGENT ST & WALSH ST,42.721342,-84.523769,,,,,,0
3802,3802,NBD Regent before Malcolm X St,REGENT ST & WALSH ST,42.723427,-84.52373,,,,,,0
3804,3804,EBD Kalamazoo past S Magnolia Av,E KALAMAZOO ST & S HAYFORD AVE,42.72993,-84.519731,,,,,,0
3805,3805,EBD Kalamazoo past Foster,E KALAMAZOO ST & S FOSTER AVE,42.729928,-84.517286,,,,,,0
3821,3821,SBD Coolidge past Woodbrook Dr,COOLIDGE RD & FARWOOD DR,42.75187,-84.503561,,,,,,0
3831,3831,WBD Kalamazoo past S Francis Ave,E KALAMAZOO ST & S FRANCIS AVE,42.730035,-84.516819,,,,,,0
3833,3833,WBD Perkins past Regent St,PERKINS ST & REGENT ST,42.721145,-84.524088,,,,,,0
3834,3834,WBD Perkins past Shepard St,PERKINS ST & SHEPARD ST,42.721146,-84.526336,,,,,,0
3835,3835,WBD Perkins past Lathrop St,PERKINS ST & MCCULLOUGH ST,42.72113,-84.52878,,,,,,0
3836,3836,WBD Perkins past Dakin St,PERKINS ST & DAKIN ST,42.721095,-84.531015,,,,,,0
3838,3838,NBD Holmes past Walsh St,S HOLMES ST & E HAZEL ST,42.722689,-84.533004,,,,,,0
